place_id,name,adm0name,latitude_deg,longitude_deg,population,rank_max,source
_Niterói,Niterói,Brazil,-22.882534,-43.105826,1500513.0,12,natural_earth_populated_places
_Florence,Florence,Italy,43.780001,11.25,1500000.0,12,natural_earth_populated_places
_Ganzhou,Ganzhou,China,25.91998,114.950027,1500000.0,12,natural_earth_populated_places
_Liuzhou,Liuzhou,China,24.320777,109.413529,1497000.0,12,natural_earth_populated_places
_Bamako,Bamako,Mali,12.65196,-8.001985,1494000.0,12,natural_earth_populated_places
_Conakry,Conakry,Guinea,9.533469,-13.682181,1494000.0,12,natural_earth_populated_places
_Bursa,Bursa,Turkey,40.201933,29.068052,1492000.0,12,natural_earth_populated_places
_Virginia Beach,Virginia Beach,United States of America,36.85516,-75.980265,1491000.0,12,natural_earth_populated_places
_León,León,Mexico,21.151933,-101.701976,1488000.0,12,natural_earth_populated_places
_Nasik,Nasik,India,20.002365,73.778036,1473000.0,12,natural_earth_populated_places
_San Antonio,San Antonio,United States of America,29.419848,-98.492693,1473000.0,12,natural_earth_populated_places
_Fushun,Fushun,China,41.867335,123.868054,1470000.0,12,natural_earth_populated_places
_Changde,Changde,China,29.031943,111.6781,1469000.0,12,natural_earth_populated_places
_Kansas City,Kansas City,United States of America,39.109034,-94.60604,1469000.0,12,natural_earth_populated_places
_Daejeon,Daejeon,South Korea,36.337491,127.423082,1468000.0,12,natural_earth_populated_places
_Phnom Penh,Phnom Penh,Cambodia,11.551976,104.914689,1466000.0,12,natural_earth_populated_places
_Neijiang,Neijiang,China,29.582323,105.048066,1466000.0,12,natural_earth_populated_places
_Quanzhou,Quanzhou,China,24.901962,118.578041,1463000.0,12,natural_earth_populated_places
_Kharkiv,Kharkiv,Ukraine,50.001929,36.248079,1461000.0,12,natural_earth_populated_places
_Hyderabad,Hyderabad,Pakistan,25.381933,68.373043,1459000.0,12,natural_earth_populated_places
_Lomé,Lomé,Togo,6.133883,1.220811,1452000.0,12,natural_earth_populated_places
_Córdoba,Córdoba,Argentina,-31.398012,-64.18424,1452000.0,12,natural_earth_populated_places
_Huainan,Huainan,China,32.63193,116.978035,1451000.0,12,natural_earth_populated_places
_Doha,Doha,Qatar,25.286556,51.532968,1450000.0,12,natural_earth_populated_places
_Kuala Lumpur,Kuala Lumpur,Malaysia,3.139797,101.688699,1448000.0,12,natural_earth_populated_places
_Maputo,Maputo,Mozambique,-25.953332,32.587217,1446000.0,12,natural_earth_populated_places
_Kaduna,Kaduna,Nigeria,10.521961,7.438054,1442000.0,12,natural_earth_populated_places
_Ft.  Worth,Ft.  Worth,United States of America,32.739977,-97.340038,1440454.0,12,natural_earth_populated_places
_Gwangju,Gwangju,South Korea,35.172911,126.908488,1440000.0,12,natural_earth_populated_places
_Kawasaki,Kawasaki,Japan,35.529988,139.705002,1437266.0,12,natural_earth_populated_places
_Indianapolis,Indianapolis,United States of America,39.751934,-86.171994,1436000.0,12,natural_earth_populated_places
_San Salvador,San Salvador,El Salvador,13.70328,-89.215576,1433000.0,12,natural_earth_populated_places
_Suining,Suining,China,30.535279,105.531387,1425000.0,12,natural_earth_populated_places
_Lyon,Lyon,France,45.771954,4.828085,1423000.0,12,natural_earth_populated_places
_Karaj,Karaj,Iran,35.802305,50.968059,1423000.0,12,natural_earth_populated_places
_Kampala,Kampala,Uganda,0.318605,32.581378,1420000.0,12,natural_earth_populated_places
_Tabriz,Tabriz,Iran,38.088237,46.2993,1413000.0,12,natural_earth_populated_places
_The Hague,The Hague,Netherlands,52.080037,4.269961,1406000.0,12,natural_earth_populated_places
_Davao,Davao,Philippines,7.111963,125.62805,1402000.0,12,natural_earth_populated_places
_Marseille,Marseille,France,43.291925,5.373064,1400000.0,12,natural_earth_populated_places
_Meerut,Meerut,India,29.002358,77.698055,1398000.0,12,natural_earth_populated_places
_Semarang,Semarang,Indonesia,-6.964672,110.418074,1396000.0,12,natural_earth_populated_places
_Mianyang,Mianyang,China,31.464828,104.689993,1396000.0,12,natural_earth_populated_places
_Faridabad,Faridabad,India,28.435279,77.314721,1394000.0,12,natural_earth_populated_places
_Novosibirsk,Novosibirsk,Russia,55.031906,82.958096,1389000.0,12,natural_earth_populated_places
_Milwaukee,Milwaukee,United States of America,43.029608,-87.916673,1388000.0,12,natural_earth_populated_places
_Makkah,Makkah,Saudi Arabia,21.431967,39.818094,1385000.0,12,natural_earth_populated_places
_Dubai,Dubai,United Arab Emirates,25.214912,55.286946,1379000.0,12,natural_earth_populated_places
_Auckland,Auckland,New Zealand,-36.848055,174.763027,1377200.0,12,natural_earth_populated_places
_Maanshan,Maanshan,China,31.672564,118.485148,1366302.0,12,natural_earth_populated_places
_Brazzaville,Brazzaville,Congo (Brazzaville),-4.25724,15.282744,1355000.0,12,natural_earth_populated_places
_Yiyang,Yiyang,China,28.602356,112.328086,1352000.0,12,natural_earth_populated_places
_Lubumbashi,Lubumbashi,Congo (Kinshasa),-11.678079,27.478072,1352000.0,12,natural_earth_populated_places
_Varanasi,Varanasi,India,25.331936,82.998094,1352000.0,12,natural_earth_populated_places
_Orlando,Orlando,United States of America,28.511923,-81.381976,1350000.0,12,natural_earth_populated_places
_Ciudad Juárez,Ciudad Juárez,Mexico,31.692323,-106.491994,1343000.0,12,natural_earth_populated_places
_Ghaziabad,Ghaziabad,India,28.662327,77.406445,1341000.0,12,natural_earth_populated_places
_Pretoria,Pretoria,South Africa,-25.704975,28.227483,1338000.0,12,natural_earth_populated_places
_Heze,Heze,China,35.231926,115.448103,1338000.0,12,natural_earth_populated_places
_Porto,Porto,Portugal,41.151952,-8.621947,1337000.0,12,natural_earth_populated_places
_Lusaka,Lusaka,Zambia,-15.414698,28.281382,1328000.0,12,natural_earth_populated_places
_Asansol,Asansol,India,23.685279,86.981387,1328000.0,12,natural_earth_populated_places
_Changzhou,Changzhou,China,31.78193,119.968033,1327000.0,12,natural_earth_populated_places
_Mosul,Mosul,Iraq,36.346948,43.143059,1316000.0,12,natural_earth_populated_places
_Yekaterinburg,Yekaterinburg,Russia,56.851976,60.598014,1313000.0,12,natural_earth_populated_places
_Peshawar,Peshawar,Pakistan,34.006962,71.533057,1303000.0,12,natural_earth_populated_places
_Mandalay,Mandalay,Myanmar,21.971934,96.083083,1300000.0,12,natural_earth_populated_places
_Jamshedpur,Jamshedpur,India,22.789481,86.195573,1300000.0,12,natural_earth_populated_places
_Mbuji-Mayi,Mbuji-Mayi,Congo (Kinshasa),-6.148081,23.59805,1295000.0,12,natural_earth_populated_places
_Madurai,Madurai,India,9.921972,78.118081,1294000.0,12,natural_earth_populated_places
_Adana,Adana,Turkey,36.996935,35.318058,1293000.0,12,natural_earth_populated_places
_Sheffield,Sheffield,United Kingdom,53.366677,-1.499997,1292900.0,12,natural_earth_populated_places
_Jabalpur,Jabalpur,India,23.177003,79.953112,1285000.0,12,natural_earth_populated_places
_San José,San José,Costa Rica,9.930371,-84.078814,1284000.0,12,natural_earth_populated_places
_Panama City,Panama City,Panama,8.969963,-79.534983,1281000.0,12,natural_earth_populated_places
_Nizhny Novgorod,Nizhny Novgorod,Russia,56.334953,43.998148,1278000.0,12,natural_earth_populated_places
_Chifeng,Chifeng,China,42.271961,118.948044,1277000.0,12,natural_earth_populated_places
_Providence,Providence,United States of America,41.823048,-71.416926,1277000.0,12,natural_earth_populated_places
_Duisburg,Duisburg,Germany,51.429973,6.750017,1276757.0,12,natural_earth_populated_places
_Munich,Munich,Germany,48.131888,11.573048,1275000.0,12,natural_earth_populated_places
_Columbus,Columbus,United States of America,39.98192,-82.991956,1270000.0,12,natural_earth_populated_places
_Stockholm,Stockholm,Sweden,59.324127,18.0663,1264000.0,12,natural_earth_populated_places
_Huaiyin,Huaiyin,China,33.585165,119.065967,1264000.0,12,natural_earth_populated_places
_Makassar,Makassar,Indonesia,-5.138013,119.430082,1262000.0,12,natural_earth_populated_places
_Rajkot,Rajkot,India,22.311965,70.798063,1260000.0,12,natural_earth_populated_places
_West Palm Beach,West Palm Beach,United States of America,26.74502,-80.123621,1250000.0,12,natural_earth_populated_places
_Dhanbad,Dhanbad,India,23.802339,86.41804,1246000.0,12,natural_earth_populated_places
_Mudangiang,Mudangiang,China,44.576963,129.588066,1244000.0,12,natural_earth_populated_places
_Geneva,Geneva,Switzerland,46.210008,6.140028,1240000.0,12,natural_earth_populated_places
_Shiraz,Shiraz,Iran,29.631906,52.568065,1240000.0,12,natural_earth_populated_places
_Huzhou,Huzhou,China,30.872321,120.098051,1231000.0,12,natural_earth_populated_places
_Tianshui,Tianshui,China,34.601964,105.918038,1225000.0,12,natural_earth_populated_places
_Liupanshui,Liupanshui,China,26.596381,104.831386,1221000.0,12,natural_earth_populated_places
_Düsseldorf,Düsseldorf,Germany,51.220374,6.779989,1220000.0,12,natural_earth_populated_places
_Maoming,Maoming,China,21.920405,110.870018,1217715.0,12,natural_earth_populated_places
_Seville,Seville,Spain,37.405015,-5.980007,1212045.0,12,natural_earth_populated_places
_Amritsar,Amritsar,India,31.641938,74.868047,1212000.0,12,natural_earth_populated_places
_Vila Velha,Vila Velha,Brazil,-20.338046,-40.290233,1209091.0,12,natural_earth_populated_places
_Vila Velha,Vila Velha,Brazil,3.216663,-51.216652,1209091.0,12,natural_earth_populated_places
_Almaty,Almaty,Kazakhstan,43.326936,76.91309,1209000.0,12,natural_earth_populated_places
_Warangal,Warangal,India,18.009998,79.57999,1203853.0,12,natural_earth_populated_places
_Rosario,Rosario,Argentina,-32.949184,-60.668253,1203000.0,12,natural_earth_populated_places
_Allahabad,Allahabad,India,25.456941,81.838061,1201000.0,12,natural_earth_populated_places
_Benin City,Benin City,Nigeria,6.342423,5.618062,1190000.0,12,natural_earth_populated_places
_Jining,Jining,China,35.402355,116.548087,1186000.0,12,natural_earth_populated_places
_Maceió,Maceió,Brazil,-9.61805,-35.73192,1186000.0,12,natural_earth_populated_places
_Sofia,Sofia,Bulgaria,42.685295,23.314708,1185000.0,12,natural_earth_populated_places
_Abbottabad,Abbottabad,Pakistan,34.149503,73.199501,1183647.0,12,natural_earth_populated_places
_Banghazi,Banghazi,Libya,32.118679,20.064777,1180000.0,12,natural_earth_populated_places
_Cilacap,Cilacap,Indonesia,-7.71882,109.015402,1174964.0,12,natural_earth_populated_places
_Raleigh,Raleigh,United States of America,35.772696,-78.647035,1163515.0,12,natural_earth_populated_places
_Prague,Prague,Czechia,50.086967,14.422939,1162000.0,12,natural_earth_populated_places
_Austin,Austin,United States of America,30.268895,-97.744724,1161000.0,12,natural_earth_populated_places
_Glasgow,Glasgow,United Kingdom,55.86227,-4.239101,1160000.0,12,natural_earth_populated_places
_Leshan,Leshan,China,29.569042,103.731402,1157000.0,12,natural_earth_populated_places
_Ouagadougou,Ouagadougou,Burkina Faso,12.372262,-1.52667,1149000.0,12,natural_earth_populated_places
_Ottawa,Ottawa,Canada,45.418643,-75.701961,1145000.0,12,natural_earth_populated_places
_Adelaide,Adelaide,Australia,-34.933042,138.598059,1145000.0,12,natural_earth_populated_places
_Shangrao,Shangrao,China,28.470393,117.969998,1144577.0,12,natural_earth_populated_places
_Torreón,Torreón,Mexico,25.571999,-103.421949,1144000.0,12,natural_earth_populated_places
_Srinagar,Srinagar,India,34.069474,74.828309,1140000.0,12,natural_earth_populated_places
_Samara,Samara,Russia,53.196953,50.149349,1137000.0,12,natural_earth_populated_places
_Vijayawada,Vijayawada,India,16.521905,80.628057,1137000.0,12,natural_earth_populated_places
_Omsk,Omsk,Russia,54.991934,73.398008,1135000.0,12,natural_earth_populated_places
_Birmingham,Birmingham,United States of America,33.530006,-86.824995,1128047.0,12,natural_earth_populated_places
_Nampo,Nampo,North Korea,38.768867,125.450488,1127000.0,12,natural_earth_populated_places
_Yulin,Yulin,China,22.63192,110.148064,1127000.0,12,natural_earth_populated_places
_Xianyang,Xianyang,China,34.347501,108.712776,1126000.0,12,natural_earth_populated_places
_Cagayan de Oro,Cagayan de Oro,Philippines,8.45084,124.685299,1121561.0,12,natural_earth_populated_places
_Can Tho,Can Tho,Vietnam,10.049993,105.770019,1121000.0,12,natural_earth_populated_places
_Barquisimeto,Barquisimeto,Venezuela,10.051938,-69.301913,1116000.0,12,natural_earth_populated_places
_Kazan,Kazan,Russia,55.751888,49.124399,1115000.0,12,natural_earth_populated_places
_Helsinki,Helsinki,Finland,60.163804,24.932457,1115000.0,12,natural_earth_populated_places
_Aurangabad,Aurangabad,India,19.861686,75.328948,1113000.0,12,natural_earth_populated_places
_Calgary,Calgary,Canada,51.084938,-114.081944,1110000.0,12,natural_earth_populated_places
_Nezahualcoyotl,Nezahualcoyotl,Mexico,19.410016,-99.029987,1109363.0,12,natural_earth_populated_places
_Zürich,Zürich,Switzerland,47.381934,8.548064,1108000.0,12,natural_earth_populated_places
_Baoding,Baoding,China,38.85834,115.468897,1107000.0,12,natural_earth_populated_places
_Zigong,Zigong,China,29.401946,104.778056,1105000.0,12,natural_earth_populated_places
_Sharjah,Sharjah,United Arab Emirates,25.371383,55.406478,1103027.0,12,natural_earth_populated_places
_Yerevan,Yerevan,Armenia,40.183097,44.511606,1102000.0,12,natural_earth_populated_places
_Huambo,Huambo,Angola,-12.74804,15.758064,1100000.0,12,natural_earth_populated_places
_Ankang,Ankang,China,32.679981,109.020002,1100000.0,12,natural_earth_populated_places
_Mogadishu,Mogadishu,Somalia,2.068627,45.364732,1100000.0,12,natural_earth_populated_places
_Tbilisi,Tbilisi,Georgia,41.726956,44.78885,1100000.0,12,natural_earth_populated_places
_Ikare,Ikare,Nigeria,7.53043,5.76,1099931.0,12,natural_earth_populated_places
_Belgrade,Belgrade,Serbia,44.820591,20.466045,1099000.0,12,natural_earth_populated_places
_Bhilai,Bhilai,India,21.211262,81.372213,1097000.0,12,natural_earth_populated_places
_Jinhua,Jinhua,China,29.120043,119.649999,1092852.0,12,natural_earth_populated_places
_Chelyabinsk,Chelyabinsk,Russia,55.156937,61.436722,1091000.0,12,natural_earth_populated_places
_Natal,Natal,Brazil,-5.778077,-35.24195,1088000.0,12,natural_earth_populated_places
_Dushanbe,Dushanbe,Tajikistan,38.560035,68.773879,1086244.0,12,natural_earth_populated_places
_Mesa,Mesa,United States of America,33.414796,-111.820967,1085394.0,12,natural_earth_populated_places
_København,København,Denmark,55.68051,12.56154,1085000.0,12,natural_earth_populated_places
_Changwon,Changwon,South Korea,35.219102,128.583562,1081499.0,12,natural_earth_populated_places
_Memphis,Memphis,United States of America,35.144701,-90.028777,1081000.0,12,natural_earth_populated_places
_Zhuzhou,Zhuzhou,China,27.831938,113.148088,1080000.0,12,natural_earth_populated_places
_Suwon,Suwon,South Korea,37.259735,127.008947,1078000.0,12,natural_earth_populated_places
_Vereeniging,Vereeniging,South Africa,-26.647656,27.958042,1074000.0,12,natural_earth_populated_places
_Xiangyang,Xiangyang,China,32.021941,112.128098,1069000.0,12,natural_earth_populated_places
_Ulsan,Ulsan,South Korea,35.548677,129.315008,1061000.0,12,natural_earth_populated_places
_Zhucheng,Zhucheng,China,35.989959,119.380093,1060000.0,12,natural_earth_populated_places
_Amman,Amman,Jordan,31.951971,35.931354,1060000.0,12,natural_earth_populated_places
_Dublin,Dublin,Ireland,53.346731,-6.25698,1059000.0,12,natural_earth_populated_places
_Edmonton,Edmonton,Canada,53.551971,-113.501928,1058000.0,12,natural_earth_populated_places
_Sholapur,Sholapur,India,17.672352,75.898062,1057000.0,12,natural_earth_populated_places
_Rostov,Rostov,Russia,47.236594,39.71071,1052000.0,12,natural_earth_populated_places
_Dnipro,Dnipro,Ukraine,48.481918,34.998078,1050000.0,12,natural_earth_populated_places
_Xining,Xining,China,36.621944,101.768059,1048000.0,12,natural_earth_populated_places
_Norfolk,Norfolk,United States of America,36.849959,-76.280006,1047869.0,12,natural_earth_populated_places
_Zhangjiakou,Zhangjiakou,China,40.805255,114.852027,1046000.0,12,natural_earth_populated_places
_Lille,Lille,France,50.651915,3.078062,1044000.0,12,natural_earth_populated_places
_Ranchi,Ranchi,India,23.371952,85.32808,1044000.0,12,natural_earth_populated_places
_Gaziantep,Gaziantep,Turkey,37.07693,37.383048,1044000.0,12,natural_earth_populated_places
_Monrovia,Monrovia,Liberia,6.314582,-10.79966,1041000.0,12,natural_earth_populated_places
_São Luís,São Luís,Brazil,-2.514039,-44.267937,1038000.0,12,natural_earth_populated_places
_Amsterdam,Amsterdam,Netherlands,52.351914,4.914694,1031000.0,12,natural_earth_populated_places
_Jerusalem,Jerusalem,Israel,31.778408,35.206626,1029300.0,12,natural_earth_populated_places
_Guatemala City,Guatemala City,Guatemala,14.623081,-90.528911,1024000.0,12,natural_earth_populated_places
_Florianópolis,Florianópolis,Brazil,-27.578039,-48.521966,1023000.0,12,natural_earth_populated_places
_Zhuhai,Zhuhai,China,22.27889,113.565832,1023000.0,12,natural_earth_populated_places
_Port Elizabeth,Port Elizabeth,South Africa,-33.968088,25.598083,1021000.0,12,natural_earth_populated_places
_Port Harcourt,Port Harcourt,Nigeria,4.811948,7.008055,1020000.0,12,natural_earth_populated_places
_Jiamusi,Jiamusi,China,46.831967,130.348072,1020000.0,12,natural_earth_populated_places
_Ufa,Ufa,Russia,54.791921,56.038085,1018000.0,12,natural_earth_populated_places
_Bridgeport,Bridgeport,United States of America,41.181925,-73.201907,1018000.0,12,natural_earth_populated_places
